sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
0,35829,0.027584994432451826,0.012243069365108425,1.0494002406566716,0.22949122056594057,0.2298788507415302,1,1,True
0,35830,0.02927744011319279,0.01419661583605609,1.2168461707262115,0.22949122056594057,0.22940308027989528,1,1,True
0,42464,0.029364332927351237,0.01312967270814152,1.1253943997845692,0.22949122056594057,0.22938344019565146,1,1,True
0,33169,0.030079688663331505,0.013918726302797236,1.1930271973641156,0.22949122056594057,0.22938836378167196,1,1,True
0,4648,0.030185121517797595,0.014267086995320791,1.222886522968476,0.22949122056594057,0.22938480056528127,1,1,True
0,11282,0.031157186266430513,0.013472921477503511,1.1548155629285217,0.22949122056594057,0.22939997198717002,1,1,True
0,1986,0.031640280207697366,0.01572361179299015,1.3477308269264892,0.22949122056594057,0.22954250838797421,1,1,True
0,26534,0.03172375706156866,0.014391386465163726,1.2335407053206902,0.22949122056594057,0.2298339791225759,1,1,True
0,29196,0.031769069882807845,0.015899916807070445,1.3628426031230787,0.22949122056594057,0.2295006974645568,1,1,True
0,49098,0.03179704738459664,0.012863045128997155,1.1025407315273918,0.22949122056594057,0.2294452619119092,1,1,True
0,33168,0.0319443494267168,0.015635806844178684,1.3402047293715575,0.22949122056594057,0.22961603627029217,1,1,True
0,1987,0.03235230904359546,0.01462457732986849,1.253528385063608,0.22949122056594057,0.2294111502278946,1,1,True
0,17916,0.034184479928732386,0.013478460127965945,1.1552903018158758,0.22949122056594057,0.22949740879758043,1,1,True
0,19900,0.03448246013368469,0.01388568131354869,1.1901947851122705,0.22949122056594057,0.2301114067160008,1,1,True
0,39802,0.034877992802049944,0.017466664151461548,1.4971345025823661,0.22949122056594057,0.22946564693559227,1,1,True
0,26536,0.03491389177348353,0.013398277506752482,1.1484175430746983,0.22949122056594057,0.22960319566052495,1,1,True
0,44451,0.03527327739724738,0.012132392622071424,1.0399137142543036,0.22949122056594057,0.2297006874635273,1,1,True
0,8620,0.03552122409396167,0.01775658043949899,1.5219843350356423,0.22949122056594057,0.2294233864840164,1,1,True
0,29195,0.03648036110942457,0.015195162683887778,1.3024354352457672,0.22949122056594057,0.23016584934958256,1,1,True
0,22562,0.036509990363187285,0.01804925897453671,1.5470709302303844,0.22949122056594057,0.22967082558412363,1,1,True
0,42462,0.03673632755852767,0.012095095338137142,1.036716821582273,0.22949122056594057,0.230464311291409,1,1,True
0,39803,0.03775071409141835,0.016920149745284174,1.4502906652845615,0.22949122056594057,0.22946474881918952,1,1,True
1,4648,0.024589508684295547,0.011739613008554762,1.0062470732627804,0.22944188440912675,0.22938480056528127,1,1,True
1,35830,0.0267120029255777,0.012381151970513444,1.0612358282059418,0.22944188440912675,0.22940308027989528,1,1,True
1,42465,0.02888143394617111,0.01334051697315451,1.1434666671096472,0.22944188440912675,0.22978793717236276,1,1,True
1,35831,0.02934231428073248,0.014384795130214921,1.2329757368250254,0.22944188440912675,0.2295707098465923,1,1,True
1,33170,0.02948099667862435,0.014014742762254203,1.2012571348623295,0.22944188440912675,0.22983445205568132,1,1,True
1,4649,0.030075183138157508,0.014472085150265048,1.2404576978689272,0.22944188440912675,0.22965452078503748,1,1,True
1,11283,0.030413890376366534,0.013702963808339234,1.1745333698069353,0.22944188440912675,0.2299057666273669,1,1,True
1,49099,0.030598103734519714,0.013094271730614436,1.1223600467781023,0.22944188440912675,0.23008253786721825,1,1,True
1,26535,0.03129956469688347,0.014503158489214846,1.24312111244247,0.22944188440912675,0.22939382332768848,1,1,True
1,1988,0.03152089266380154,0.014706476354371154,1.2605482632869216,0.22944188440912675,0.2299580436205557,1,1,True
1,1987,0.03186507410603668,0.015900797349425004,1.362918077771733,0.22944188440912675,0.2294111502278946,1,1,True
1,29197,0.032011953257776934,0.01607953336669124,1.3782382245371958,0.22944188440912675,0.22943490636897423,1,1,True
1,33169,0.0320773739311675,0.015804078338140064,1.3546279218727761,0.22944188440912675,0.22938836378167196,1,1,True
1,17917,0.03273164010554357,0.013724595397025217,1.176387495900311,0.22944188440912675,0.23023171891032146,1,1,True
1,44452,0.03287687957359357,0.012183754749627884,1.0443161583972727,0.22944188440912675,0.23066855088650998,1,1,True
1,26537,0.03295860440115843,0.013395676951456633,1.1481946395468394,0.22944188440912675,0.2304760487121143,1,1,True
1,19901,0.0331297495003705,0.013915854303657507,1.1927810273475519,0.22944188440912675,0.2294780287507816,1,1,True
