trial_id,case_id,seed,regime,step,time,action_index,action_family,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,signature_baseline_action_key,signature_baseline_score,best_pre_guard_action_key,best_pre_guard_score,signature_advantage_threshold,fallback_guard_applied,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,0,0,0,signature_policy,0:0,0,0,8,0.49773,8.002489,0.644,0:0,8.002489,0:0,8.002489,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.49773,""expected_score"":8.002489,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":6.82,""expected_terminal_margin"":0,""expected_score"":6.82,""expected_delta_v"":2.728},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.48,""expected_terminal_margin"":0,""expected_score"":3.48,""expected_delta_v"":1.392},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.66,""expected_terminal_margin"":0,""expected_score"":2.66,""expected_delta_v"":1.064},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.89,""expected_terminal_margin"":0,""expected_score"":3.89,""expected_delta_v"":1.556},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.92,""expected_terminal_margin"":0,""expected_score"":2.92,""expected_delta_v"":1.168},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.07,""expected_terminal_margin"":0,""expected_score"":5.07,""expected_delta_v"":2.028},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.85,""expected_terminal_margin"":0,""expected_score"":2.85,""expected_delta_v"":1.14},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.42,""expected_terminal_margin"":0,""expected_score"":4.42,""expected_delta_v"":1.768}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,1,0.01,0,signature_policy,0:0,0,0,8,0.497827,8.002489,0.644,0:0,8.002489,0:0,8.002489,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.497827,""expected_score"":8.002489,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":6.89,""expected_terminal_margin"":0,""expected_score"":6.89,""expected_delta_v"":2.756},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.47,""expected_terminal_margin"":0,""expected_score"":3.47,""expected_delta_v"":1.388},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.66,""expected_terminal_margin"":0,""expected_score"":2.66,""expected_delta_v"":1.064},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.88,""expected_terminal_margin"":0,""expected_score"":3.88,""expected_delta_v"":1.552},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.92,""expected_terminal_margin"":0,""expected_score"":2.92,""expected_delta_v"":1.168},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.07,""expected_terminal_margin"":0,""expected_score"":5.07,""expected_delta_v"":2.028},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.85,""expected_terminal_margin"":0,""expected_score"":2.85,""expected_delta_v"":1.14},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.41,""expected_terminal_margin"":0,""expected_score"":4.41,""expected_delta_v"":1.764}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,2,0.02,0,signature_policy,0:0,0,0,8,0.497932,8.00249,0.644,0:0,8.00249,0:0,8.00249,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.497932,""expected_score"":8.00249,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":6.97,""expected_terminal_margin"":0,""expected_score"":6.97,""expected_delta_v"":2.788},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.46,""expected_terminal_margin"":0,""expected_score"":3.46,""expected_delta_v"":1.384},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.65,""expected_terminal_margin"":0,""expected_score"":2.65,""expected_delta_v"":1.06},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.88,""expected_terminal_margin"":0,""expected_score"":3.88,""expected_delta_v"":1.552},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.92,""expected_terminal_margin"":0,""expected_score"":2.92,""expected_delta_v"":1.168},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.07,""expected_terminal_margin"":0,""expected_score"":5.07,""expected_delta_v"":2.028},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.84,""expected_terminal_margin"":0,""expected_score"":2.84,""expected_delta_v"":1.136},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.41,""expected_terminal_margin"":0,""expected_score"":4.41,""expected_delta_v"":1.764}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,3,0.03,0,signature_policy,0:0,0,0,8,0.498044,8.00249,0.644,0:0,8.00249,0:0,8.00249,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498044,""expected_score"":8.00249,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.04,""expected_terminal_margin"":0,""expected_score"":7.04,""expected_delta_v"":2.816},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.45,""expected_terminal_margin"":0,""expected_score"":3.45,""expected_delta_v"":1.38},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.65,""expected_terminal_margin"":0,""expected_score"":2.65,""expected_delta_v"":1.06},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.87,""expected_terminal_margin"":0,""expected_score"":3.87,""expected_delta_v"":1.548},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.93,""expected_terminal_margin"":0,""expected_score"":2.93,""expected_delta_v"":1.172},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.07,""expected_terminal_margin"":0,""expected_score"":5.07,""expected_delta_v"":2.028},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.84,""expected_terminal_margin"":0,""expected_score"":2.84,""expected_delta_v"":1.136},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.4,""expected_terminal_margin"":0,""expected_score"":4.4,""expected_delta_v"":1.76}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,4,0.04,0,signature_policy,0:0,0,0,8,0.498161,8.002491,0.644,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498161,""expected_score"":8.002491,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.11,""expected_terminal_margin"":0,""expected_score"":7.11,""expected_delta_v"":2.844},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.45,""expected_terminal_margin"":0,""expected_score"":3.45,""expected_delta_v"":1.38},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.65,""expected_terminal_margin"":0,""expected_score"":2.65,""expected_delta_v"":1.06},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.86,""expected_terminal_margin"":0,""expected_score"":3.86,""expected_delta_v"":1.544},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.93,""expected_terminal_margin"":0,""expected_score"":2.93,""expected_delta_v"":1.172},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.06,""expected_terminal_margin"":0,""expected_score"":5.06,""expected_delta_v"":2.024},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.84,""expected_terminal_margin"":0,""expected_score"":2.84,""expected_delta_v"":1.136},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.4,""expected_terminal_margin"":0,""expected_score"":4.4,""expected_delta_v"":1.76}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,5,0.05,0,signature_policy,0:0,0,0,8,0.498285,8.002491,0.644,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498285,""expected_score"":8.002491,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.17,""expected_terminal_margin"":0,""expected_score"":7.17,""expected_delta_v"":2.868},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.44,""expected_terminal_margin"":0,""expected_score"":3.44,""expected_delta_v"":1.376},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.65,""expected_terminal_margin"":0,""expected_score"":2.65,""expected_delta_v"":1.06},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.86,""expected_terminal_margin"":0,""expected_score"":3.86,""expected_delta_v"":1.544},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.94,""expected_terminal_margin"":0,""expected_score"":2.94,""expected_delta_v"":1.176},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.06,""expected_terminal_margin"":0,""expected_score"":5.06,""expected_delta_v"":2.024},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.83,""expected_terminal_margin"":0,""expected_score"":2.83,""expected_delta_v"":1.132},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.39,""expected_terminal_margin"":0,""expected_score"":4.39,""expected_delta_v"":1.756}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,6,0.06,0,signature_policy,0:0,0,0,8,0.498413,8.002492,0.644,0:0,8.002492,0:0,8.002492,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498413,""expected_score"":8.002492,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.24,""expected_terminal_margin"":0,""expected_score"":7.24,""expected_delta_v"":2.896},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.43,""expected_terminal_margin"":0,""expected_score"":3.43,""expected_delta_v"":1.372},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.65,""expected_terminal_margin"":0,""expected_score"":2.65,""expected_delta_v"":1.06},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.85,""expected_terminal_margin"":0,""expected_score"":3.85,""expected_delta_v"":1.54},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.94,""expected_terminal_margin"":0,""expected_score"":2.94,""expected_delta_v"":1.176},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.06,""expected_terminal_margin"":0,""expected_score"":5.06,""expected_delta_v"":2.024},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.83,""expected_terminal_margin"":0,""expected_score"":2.83,""expected_delta_v"":1.132},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.39,""expected_terminal_margin"":0,""expected_score"":4.39,""expected_delta_v"":1.756}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,7,0.07,0,signature_policy,0:0,0,0,8,0.498546,8.002493,0.644,0:0,8.002493,0:0,8.002493,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498546,""expected_score"":8.002493,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.3,""expected_terminal_margin"":0,""expected_score"":7.3,""expected_delta_v"":2.92},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.43,""expected_terminal_margin"":0,""expected_score"":3.43,""expected_delta_v"":1.372},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.65,""expected_terminal_margin"":0,""expected_score"":2.65,""expected_delta_v"":1.06},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.85,""expected_terminal_margin"":0,""expected_score"":3.85,""expected_delta_v"":1.54},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.94,""expected_terminal_margin"":0,""expected_score"":2.94,""expected_delta_v"":1.176},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.06,""expected_terminal_margin"":0,""expected_score"":5.06,""expected_delta_v"":2.024},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.82,""expected_terminal_margin"":0,""expected_score"":2.82,""expected_delta_v"":1.128},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.39,""expected_terminal_margin"":0,""expected_score"":4.39,""expected_delta_v"":1.756}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,8,0.08,0,signature_policy,0:0,0,0,8,0.498682,8.002493,0.644,0:0,8.002493,0:0,8.002493,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498682,""expected_score"":8.002493,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.36,""expected_terminal_margin"":0,""expected_score"":7.36,""expected_delta_v"":2.944},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.42,""expected_terminal_margin"":0,""expected_score"":3.42,""expected_delta_v"":1.368},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.64,""expected_terminal_margin"":0,""expected_score"":2.64,""expected_delta_v"":1.056},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.85,""expected_terminal_margin"":0,""expected_score"":3.85,""expected_delta_v"":1.54},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.95,""expected_terminal_margin"":0,""expected_score"":2.95,""expected_delta_v"":1.18},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.06,""expected_terminal_margin"":0,""expected_score"":5.06,""expected_delta_v"":2.024},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.82,""expected_terminal_margin"":0,""expected_score"":2.82,""expected_delta_v"":1.128},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.38,""expected_terminal_margin"":0,""expected_score"":4.38,""expected_delta_v"":1.752}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_002,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,2,near_escape,9,0.09,0,signature_policy,0:0,0,0,8,0.498821,8.002494,0.644,0:0,8.002494,0:0,8.002494,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498821,""expected_score"":8.002494,""expected_delta_v"":0.644},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":7.42,""expected_terminal_margin"":0,""expected_score"":7.42,""expected_delta_v"":2.968},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.41,""expected_terminal_margin"":0,""expected_score"":3.41,""expected_delta_v"":1.364},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.64,""expected_terminal_margin"":0,""expected_score"":2.64,""expected_delta_v"":1.056},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":3.86,""expected_terminal_margin"":0,""expected_score"":3.86,""expected_delta_v"":1.544},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.95,""expected_terminal_margin"":0,""expected_score"":2.95,""expected_delta_v"":1.18},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.06,""expected_terminal_margin"":0,""expected_score"":5.06,""expected_delta_v"":2.024},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.81,""expected_terminal_margin"":0,""expected_score"":2.81,""expected_delta_v"":1.124},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.38,""expected_terminal_margin"":0,""expected_score"":4.38,""expected_delta_v"":1.752}]"
