trial_id,case_id,seed,regime,step,time,action_index,action_family,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,signature_baseline_action_key,signature_baseline_score,best_pre_guard_action_key,best_pre_guard_score,signature_advantage_threshold,fallback_guard_applied,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,0,0,0,signature_policy,0:0,0,0,8,0.498327,8.002492,1.335672,0:0,8.002492,0:0,8.002492,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498327,""expected_score"":8.002492,""expected_delta_v"":1.335672},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.560117,""expected_terminal_margin"":0,""expected_score"":2.560117,""expected_delta_v"":1.024047},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.59625,""expected_terminal_margin"":0,""expected_score"":3.59625,""expected_delta_v"":1.4385},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.239219,""expected_terminal_margin"":0,""expected_score"":2.239219,""expected_delta_v"":0.895688},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.514219,""expected_terminal_margin"":0,""expected_score"":5.514219,""expected_delta_v"":2.205688},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.199648,""expected_terminal_margin"":0,""expected_score"":2.199648,""expected_delta_v"":0.879859},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.121914,""expected_terminal_margin"":0,""expected_score"":7.121914,""expected_delta_v"":2.848766},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.598477,""expected_terminal_margin"":0,""expected_score"":2.598477,""expected_delta_v"":1.039391},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.405781,""expected_terminal_margin"":0,""expected_score"":5.405781,""expected_delta_v"":2.162313}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,1,0.01,0,signature_policy,0:0,0,0,8,0.49837,8.002492,1.339641,0:0,8.002492,0:0,8.002492,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.49837,""expected_score"":8.002492,""expected_delta_v"":1.339641},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.560078,""expected_terminal_margin"":0,""expected_score"":2.560078,""expected_delta_v"":1.024031},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.58625,""expected_terminal_margin"":0,""expected_score"":3.58625,""expected_delta_v"":1.4345},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.229297,""expected_terminal_margin"":0,""expected_score"":2.229297,""expected_delta_v"":0.891719},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.524141,""expected_terminal_margin"":0,""expected_score"":5.524141,""expected_delta_v"":2.209656},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.189648,""expected_terminal_margin"":0,""expected_score"":2.189648,""expected_delta_v"":0.875859},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.121875,""expected_terminal_margin"":0,""expected_score"":7.121875,""expected_delta_v"":2.84875},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.588516,""expected_terminal_margin"":0,""expected_score"":2.588516,""expected_delta_v"":1.035406},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.405664,""expected_terminal_margin"":0,""expected_score"":5.405664,""expected_delta_v"":2.162266}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,2,0.02,0,signature_policy,0:0,0,0,8,0.498304,8.002492,1.856984,0:0,8.002492,0:0,8.002492,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498304,""expected_score"":8.002492,""expected_delta_v"":1.856984},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.418145,""expected_terminal_margin"":0,""expected_score"":2.418145,""expected_delta_v"":0.967258},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.170195,""expected_terminal_margin"":0,""expected_score"":3.170195,""expected_delta_v"":1.268078},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.093398,""expected_terminal_margin"":0,""expected_score"":2.093398,""expected_delta_v"":0.837359},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.994102,""expected_terminal_margin"":0,""expected_score"":4.994102,""expected_delta_v"":1.997641},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.079668,""expected_terminal_margin"":0,""expected_score"":2.079668,""expected_delta_v"":0.831867},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.145762,""expected_terminal_margin"":0,""expected_score"":7.145762,""expected_delta_v"":2.858305},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.385098,""expected_terminal_margin"":0,""expected_score"":2.385098,""expected_delta_v"":0.954039},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.042227,""expected_terminal_margin"":0,""expected_score"":5.042227,""expected_delta_v"":2.016891}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,3,0.03,0,signature_policy,0:0,0,0,8,0.498318,8.002492,1.858883,0:0,8.002492,0:0,8.002492,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498318,""expected_score"":8.002492,""expected_delta_v"":1.858883},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.412891,""expected_terminal_margin"":0,""expected_score"":2.412891,""expected_delta_v"":0.965156},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.160195,""expected_terminal_margin"":0,""expected_score"":3.160195,""expected_delta_v"":1.264078},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.088652,""expected_terminal_margin"":0,""expected_score"":2.088652,""expected_delta_v"":0.835461},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.004102,""expected_terminal_margin"":0,""expected_score"":5.004102,""expected_delta_v"":2.001641},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.074414,""expected_terminal_margin"":0,""expected_score"":2.074414,""expected_delta_v"":0.829766},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.145762,""expected_terminal_margin"":0,""expected_score"":7.145762,""expected_delta_v"":2.858305},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.375098,""expected_terminal_margin"":0,""expected_score"":2.375098,""expected_delta_v"":0.950039},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.036973,""expected_terminal_margin"":0,""expected_score"":5.036973,""expected_delta_v"":2.014789}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,4,0.04,0,signature_policy,0:0,0,0,8,0.498335,8.002492,1.860781,0:0,8.002492,0:0,8.002492,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498335,""expected_score"":8.002492,""expected_delta_v"":1.860781},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.412891,""expected_terminal_margin"":0,""expected_score"":2.412891,""expected_delta_v"":0.965156},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.150195,""expected_terminal_margin"":0,""expected_score"":3.150195,""expected_delta_v"":1.260078},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.083398,""expected_terminal_margin"":0,""expected_score"":2.083398,""expected_delta_v"":0.833359},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.008848,""expected_terminal_margin"":0,""expected_score"":5.008848,""expected_delta_v"":2.003539},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.069668,""expected_terminal_margin"":0,""expected_score"":2.069668,""expected_delta_v"":0.827867},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.150508,""expected_terminal_margin"":0,""expected_score"":7.150508,""expected_delta_v"":2.860203},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.369844,""expected_terminal_margin"":0,""expected_score"":2.369844,""expected_delta_v"":0.947938},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.031719,""expected_terminal_margin"":0,""expected_score"":5.031719,""expected_delta_v"":2.012688}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,5,0.05,0,signature_policy,0:0,0,0,8,0.498568,8.002493,1.352,0:0,8.002493,0:0,8.002493,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498568,""expected_score"":8.002493,""expected_delta_v"":1.352},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.55,""expected_terminal_margin"":0,""expected_score"":3.55,""expected_delta_v"":1.42},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.21,""expected_terminal_margin"":0,""expected_score"":2.21,""expected_delta_v"":0.884},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.56,""expected_terminal_margin"":0,""expected_score"":5.56,""expected_delta_v"":2.224},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.18,""expected_terminal_margin"":0,""expected_score"":2.18,""expected_delta_v"":0.872},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.14,""expected_terminal_margin"":0,""expected_score"":7.14,""expected_delta_v"":2.856},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.57,""expected_terminal_margin"":0,""expected_score"":2.57,""expected_delta_v"":1.028},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.41,""expected_terminal_margin"":0,""expected_score"":5.41,""expected_delta_v"":2.164}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,6,0.06,0,signature_policy,0:0,0,0,8,0.498623,8.002493,1.356,0:0,8.002493,0:0,8.002493,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498623,""expected_score"":8.002493,""expected_delta_v"":1.356},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.54,""expected_terminal_margin"":0,""expected_score"":3.54,""expected_delta_v"":1.416},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.21,""expected_terminal_margin"":0,""expected_score"":2.21,""expected_delta_v"":0.884},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.57,""expected_terminal_margin"":0,""expected_score"":5.57,""expected_delta_v"":2.228},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.18,""expected_terminal_margin"":0,""expected_score"":2.18,""expected_delta_v"":0.872},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.14,""expected_terminal_margin"":0,""expected_score"":7.14,""expected_delta_v"":2.856},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.56,""expected_terminal_margin"":0,""expected_score"":2.56,""expected_delta_v"":1.024},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.41,""expected_terminal_margin"":0,""expected_score"":5.41,""expected_delta_v"":2.164}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,7,0.07,0,signature_policy,0:0,0,0,8,0.498679,8.002493,1.36,0:0,8.002493,0:0,8.002493,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498679,""expected_score"":8.002493,""expected_delta_v"":1.36},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.53,""expected_terminal_margin"":0,""expected_score"":3.53,""expected_delta_v"":1.412},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.2,""expected_terminal_margin"":0,""expected_score"":2.2,""expected_delta_v"":0.88},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.58,""expected_terminal_margin"":0,""expected_score"":5.58,""expected_delta_v"":2.232},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.17,""expected_terminal_margin"":0,""expected_score"":2.17,""expected_delta_v"":0.868},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.14,""expected_terminal_margin"":0,""expected_score"":7.14,""expected_delta_v"":2.856},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.56,""expected_terminal_margin"":0,""expected_score"":2.56,""expected_delta_v"":1.024},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.41,""expected_terminal_margin"":0,""expected_score"":5.41,""expected_delta_v"":2.164}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,8,0.08,0,signature_policy,0:0,0,0,8,0.498737,8.002494,1.364,0:0,8.002494,0:0,8.002494,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498737,""expected_score"":8.002494,""expected_delta_v"":1.364},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.53,""expected_terminal_margin"":0,""expected_score"":3.53,""expected_delta_v"":1.412},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.2,""expected_terminal_margin"":0,""expected_score"":2.2,""expected_delta_v"":0.88},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.59,""expected_terminal_margin"":0,""expected_score"":5.59,""expected_delta_v"":2.236},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.17,""expected_terminal_margin"":0,""expected_score"":2.17,""expected_delta_v"":0.868},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.15,""expected_terminal_margin"":0,""expected_score"":7.15,""expected_delta_v"":2.86},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.41,""expected_terminal_margin"":0,""expected_score"":5.41,""expected_delta_v"":2.164}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_004,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,4,near_escape,9,0.09,0,signature_policy,0:0,0,0,8,0.498796,8.002494,1.368,0:0,8.002494,0:0,8.002494,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498796,""expected_score"":8.002494,""expected_delta_v"":1.368},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.52,""expected_terminal_margin"":0,""expected_score"":3.52,""expected_delta_v"":1.408},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.2,""expected_terminal_margin"":0,""expected_score"":2.2,""expected_delta_v"":0.88},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.59,""expected_terminal_margin"":0,""expected_score"":5.59,""expected_delta_v"":2.236},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.17,""expected_terminal_margin"":0,""expected_score"":2.17,""expected_delta_v"":0.868},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.15,""expected_terminal_margin"":0,""expected_score"":7.15,""expected_delta_v"":2.86},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.55,""expected_terminal_margin"":0,""expected_score"":2.55,""expected_delta_v"":1.02},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.41,""expected_terminal_margin"":0,""expected_score"":5.41,""expected_delta_v"":2.164}]"
