trial_id,case_id,seed,regime,step,time,action_index,action_family,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,signature_baseline_action_key,signature_baseline_score,best_pre_guard_action_key,best_pre_guard_score,signature_advantage_threshold,fallback_guard_applied,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,0,0,0,signature_policy,0:0,0,0,8,0.499114,8.002496,1.682742,0:0,8.002496,0:0,8.002496,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.499114,""expected_score"":8.002496,""expected_delta_v"":1.682742},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.294492,""expected_terminal_margin"":0,""expected_score"":2.294492,""expected_delta_v"":0.917797},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.172559,""expected_terminal_margin"":0,""expected_score"":3.172559,""expected_delta_v"":1.269023},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.030469,""expected_terminal_margin"":0,""expected_score"":2.030469,""expected_delta_v"":0.812188},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.494355,""expected_terminal_margin"":0,""expected_score"":5.494355,""expected_delta_v"":2.197742},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.99918,""expected_terminal_margin"":0,""expected_score"":1.99918,""expected_delta_v"":0.799672},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.263418,""expected_terminal_margin"":0,""expected_score"":5.263418,""expected_delta_v"":2.105367},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.326641,""expected_terminal_margin"":0,""expected_score"":2.326641,""expected_delta_v"":0.930656},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.320117,""expected_terminal_margin"":0,""expected_score"":5.320117,""expected_delta_v"":2.128047}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,1,0.01,0,signature_policy,0:0,0,0,8,0.498036,8.00249,1.375984,0:0,8.00249,0:0,8.00249,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498036,""expected_score"":8.00249,""expected_delta_v"":1.375984},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.426484,""expected_terminal_margin"":0,""expected_score"":2.426484,""expected_delta_v"":0.970594},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.513672,""expected_terminal_margin"":0,""expected_score"":3.513672,""expected_delta_v"":1.405469},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.137539,""expected_terminal_margin"":0,""expected_score"":2.137539,""expected_delta_v"":0.855016},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":5.750547,""expected_terminal_margin"":0,""expected_score"":5.750547,""expected_delta_v"":2.300219},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.097656,""expected_terminal_margin"":0,""expected_score"":2.097656,""expected_delta_v"":0.839063},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.378477,""expected_terminal_margin"":0,""expected_score"":6.378477,""expected_delta_v"":2.551391},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.496484,""expected_terminal_margin"":0,""expected_score"":2.496484,""expected_delta_v"":0.998594},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.579883,""expected_terminal_margin"":0,""expected_score"":5.579883,""expected_delta_v"":2.231953}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,2,0.02,0,signature_policy,0:0,0,0,8,0.49893,8.002495,1.490203,0:0,8.002495,0:0,8.002495,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.49893,""expected_score"":8.002495,""expected_delta_v"":1.490203},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.325703,""expected_terminal_margin"":0,""expected_score"":2.325703,""expected_delta_v"":0.930281},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.318789,""expected_terminal_margin"":0,""expected_score"":3.318789,""expected_delta_v"":1.327516},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.063516,""expected_terminal_margin"":0,""expected_score"":2.063516,""expected_delta_v"":0.825406},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.062891,""expected_terminal_margin"":0,""expected_score"":6.062891,""expected_delta_v"":2.425156},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.026992,""expected_terminal_margin"":0,""expected_score"":2.026992,""expected_delta_v"":0.810797},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.471328,""expected_terminal_margin"":0,""expected_score"":5.471328,""expected_delta_v"":2.188531},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.38918,""expected_terminal_margin"":0,""expected_score"":2.38918,""expected_delta_v"":0.955672},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.573047,""expected_terminal_margin"":0,""expected_score"":5.573047,""expected_delta_v"":2.229219}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,3,0.03,0,signature_policy,0:0,0,0,8,0.498949,8.002495,1.490203,0:0,8.002495,0:0,8.002495,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498949,""expected_score"":8.002495,""expected_delta_v"":1.490203},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.315703,""expected_terminal_margin"":0,""expected_score"":2.315703,""expected_delta_v"":0.926281},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.308789,""expected_terminal_margin"":0,""expected_score"":3.308789,""expected_delta_v"":1.323516},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.056992,""expected_terminal_margin"":0,""expected_score"":2.056992,""expected_delta_v"":0.822797},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.072891,""expected_terminal_margin"":0,""expected_score"":6.072891,""expected_delta_v"":2.429156},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.020469,""expected_terminal_margin"":0,""expected_score"":2.020469,""expected_delta_v"":0.808188},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.470898,""expected_terminal_margin"":0,""expected_score"":5.470898,""expected_delta_v"":2.188359},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.385703,""expected_terminal_margin"":0,""expected_score"":2.385703,""expected_delta_v"":0.954281},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.56957,""expected_terminal_margin"":0,""expected_score"":5.56957,""expected_delta_v"":2.227828}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,4,0.04,0,signature_policy,0:0,0,0,8,0.499059,8.002495,1.502195,0:0,8.002495,0:0,8.002495,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.499059,""expected_score"":8.002495,""expected_delta_v"":1.502195},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.305122,""expected_terminal_margin"":0,""expected_score"":2.305122,""expected_delta_v"":0.922049},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.279391,""expected_terminal_margin"":0,""expected_score"":3.279391,""expected_delta_v"":1.311756},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.045756,""expected_terminal_margin"":0,""expected_score"":2.045756,""expected_delta_v"":0.818303},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.114633,""expected_terminal_margin"":0,""expected_score"":6.114633,""expected_delta_v"":2.445853},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.009586,""expected_terminal_margin"":0,""expected_score"":2.009586,""expected_delta_v"":0.803834},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.376954,""expected_terminal_margin"":0,""expected_score"":5.376954,""expected_delta_v"":2.150782},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.365122,""expected_terminal_margin"":0,""expected_score"":2.365122,""expected_delta_v"":0.946049},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.568512,""expected_terminal_margin"":0,""expected_score"":5.568512,""expected_delta_v"":2.227405}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,5,0.05,0,signature_policy,0:0,0,0,8,0.499081,8.002495,1.502195,0:0,8.002495,0:0,8.002495,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.499081,""expected_score"":8.002495,""expected_delta_v"":1.502195},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.301293,""expected_terminal_margin"":0,""expected_score"":2.301293,""expected_delta_v"":0.920517},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.269391,""expected_terminal_margin"":0,""expected_score"":3.269391,""expected_delta_v"":1.307756},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.039586,""expected_terminal_margin"":0,""expected_score"":2.039586,""expected_delta_v"":0.815834},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.128462,""expected_terminal_margin"":0,""expected_score"":6.128462,""expected_delta_v"":2.451385},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.009586,""expected_terminal_margin"":0,""expected_score"":2.009586,""expected_delta_v"":0.803834},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.373125,""expected_terminal_margin"":0,""expected_score"":5.373125,""expected_delta_v"":2.14925},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.355122,""expected_terminal_margin"":0,""expected_score"":2.355122,""expected_delta_v"":0.942049},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.564683,""expected_terminal_margin"":0,""expected_score"":5.564683,""expected_delta_v"":2.225873}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,6,0.06,0,signature_policy,0:0,0,0,8,0.499104,8.002496,1.502195,0:0,8.002496,0:0,8.002496,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.499104,""expected_score"":8.002496,""expected_delta_v"":1.502195},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.295122,""expected_terminal_margin"":0,""expected_score"":2.295122,""expected_delta_v"":0.918049},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.259391,""expected_terminal_margin"":0,""expected_score"":3.259391,""expected_delta_v"":1.303756},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.035756,""expected_terminal_margin"":0,""expected_score"":2.035756,""expected_delta_v"":0.814303},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.138462,""expected_terminal_margin"":0,""expected_score"":6.138462,""expected_delta_v"":2.455385},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.999586,""expected_terminal_margin"":0,""expected_score"":1.999586,""expected_delta_v"":0.799834},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.375467,""expected_terminal_margin"":0,""expected_score"":5.375467,""expected_delta_v"":2.150187},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.355122,""expected_terminal_margin"":0,""expected_score"":2.355122,""expected_delta_v"":0.942049},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.558512,""expected_terminal_margin"":0,""expected_score"":5.558512,""expected_delta_v"":2.223405}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,7,0.07,0,signature_policy,0:0,0,0,8,0.499129,8.002496,1.502195,0:0,8.002496,0:0,8.002496,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.499129,""expected_score"":8.002496,""expected_delta_v"":1.502195},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.291293,""expected_terminal_margin"":0,""expected_score"":2.291293,""expected_delta_v"":0.916517},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.249391,""expected_terminal_margin"":0,""expected_score"":3.249391,""expected_delta_v"":1.299756},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.029586,""expected_terminal_margin"":0,""expected_score"":2.029586,""expected_delta_v"":0.811834},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.142292,""expected_terminal_margin"":0,""expected_score"":6.142292,""expected_delta_v"":2.456917},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.999586,""expected_terminal_margin"":0,""expected_score"":1.999586,""expected_delta_v"":0.799834},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.371637,""expected_terminal_margin"":0,""expected_score"":5.371637,""expected_delta_v"":2.148655},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.345122,""expected_terminal_margin"":0,""expected_score"":2.345122,""expected_delta_v"":0.938049},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.554683,""expected_terminal_margin"":0,""expected_score"":5.554683,""expected_delta_v"":2.221873}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,8,0.08,0,signature_policy,0:0,0,0,8,0.500014,8.0025,1.620921,0:0,8.0025,0:0,8.0025,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500014,""expected_score"":8.0025,""expected_delta_v"":1.620921},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.183043,""expected_terminal_margin"":0,""expected_score"":2.183043,""expected_delta_v"":0.873217},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.050012,""expected_terminal_margin"":0,""expected_score"":3.050012,""expected_delta_v"":1.220005},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.948933,""expected_terminal_margin"":0,""expected_score"":1.948933,""expected_delta_v"":0.779573},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.473551,""expected_terminal_margin"":0,""expected_score"":6.473551,""expected_delta_v"":2.58942},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.916255,""expected_terminal_margin"":0,""expected_score"":1.916255,""expected_delta_v"":0.766502},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":4.392741,""expected_terminal_margin"":0,""expected_score"":4.392741,""expected_delta_v"":1.757096},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.233043,""expected_terminal_margin"":0,""expected_score"":2.233043,""expected_delta_v"":0.893217},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.533394,""expected_terminal_margin"":0,""expected_score"":5.533394,""expected_delta_v"":2.213358}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_006,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,6,near_escape,9,0.09,0,signature_policy,0:0,0,0,8,0.500033,8.0025,1.620921,0:0,8.0025,0:0,8.0025,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500033,""expected_score"":8.0025,""expected_delta_v"":1.620921},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.173043,""expected_terminal_margin"":0,""expected_score"":2.173043,""expected_delta_v"":0.869217},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.040012,""expected_terminal_margin"":0,""expected_score"":3.040012,""expected_delta_v"":1.216005},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.941612,""expected_terminal_margin"":0,""expected_score"":1.941612,""expected_delta_v"":0.776645},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.483551,""expected_terminal_margin"":0,""expected_score"":6.483551,""expected_delta_v"":2.59342},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.916255,""expected_terminal_margin"":0,""expected_score"":1.916255,""expected_delta_v"":0.766502},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":4.380777,""expected_terminal_margin"":0,""expected_score"":4.380777,""expected_delta_v"":1.752311},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.230364,""expected_terminal_margin"":0,""expected_score"":2.230364,""expected_delta_v"":0.892146},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.533394,""expected_terminal_margin"":0,""expected_score"":5.533394,""expected_delta_v"":2.213358}]"
