trial_id,case_id,seed,regime,step,time,action_index,action_family,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,signature_baseline_action_key,signature_baseline_score,best_pre_guard_action_key,best_pre_guard_score,signature_advantage_threshold,fallback_guard_applied,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,0,0,0,signature_policy,0:0,0,0,8,0.500199,8.002501,1.708,0:0,8.002501,0:0,8.002501,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500199,""expected_score"":8.002501,""expected_delta_v"":1.708},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.31,""expected_terminal_margin"":0,""expected_score"":2.31,""expected_delta_v"":0.924},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.3,""expected_terminal_margin"":0,""expected_score"":3.3,""expected_delta_v"":1.32},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.07,""expected_terminal_margin"":0,""expected_score"":2.07,""expected_delta_v"":0.828},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.13,""expected_terminal_margin"":0,""expected_score"":6.13,""expected_delta_v"":2.452},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.03,""expected_terminal_margin"":0,""expected_score"":2.03,""expected_delta_v"":0.812},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.5,""expected_terminal_margin"":0,""expected_score"":5.5,""expected_delta_v"":2.2},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.4,""expected_terminal_margin"":0,""expected_score"":2.4,""expected_delta_v"":0.96},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.55,""expected_terminal_margin"":0,""expected_score"":5.55,""expected_delta_v"":2.22}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1,0.01,0,signature_policy,0:0,0,0,8,0.500246,8.002501,1.712,0:0,8.002501,0:0,8.002501,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500246,""expected_score"":8.002501,""expected_delta_v"":1.712},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.3,""expected_terminal_margin"":0,""expected_score"":2.3,""expected_delta_v"":0.92},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.29,""expected_terminal_margin"":0,""expected_score"":3.29,""expected_delta_v"":1.316},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.07,""expected_terminal_margin"":0,""expected_score"":2.07,""expected_delta_v"":0.828},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.03,""expected_terminal_margin"":0,""expected_score"":2.03,""expected_delta_v"":0.812},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.52,""expected_terminal_margin"":0,""expected_score"":5.52,""expected_delta_v"":2.208},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.39,""expected_terminal_margin"":0,""expected_score"":2.39,""expected_delta_v"":0.956},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.54,""expected_terminal_margin"":0,""expected_score"":5.54,""expected_delta_v"":2.216}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,2,0.02,0,signature_policy,0:0,0,0,8,0.500294,8.002501,1.716,0:0,8.002501,0:0,8.002501,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500294,""expected_score"":8.002501,""expected_delta_v"":1.716},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.3,""expected_terminal_margin"":0,""expected_score"":2.3,""expected_delta_v"":0.92},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.28,""expected_terminal_margin"":0,""expected_score"":3.28,""expected_delta_v"":1.312},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.06,""expected_terminal_margin"":0,""expected_score"":2.06,""expected_delta_v"":0.824},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.15,""expected_terminal_margin"":0,""expected_score"":6.15,""expected_delta_v"":2.46},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.02,""expected_terminal_margin"":0,""expected_score"":2.02,""expected_delta_v"":0.808},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.53,""expected_terminal_margin"":0,""expected_score"":5.53,""expected_delta_v"":2.212},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.38,""expected_terminal_margin"":0,""expected_score"":2.38,""expected_delta_v"":0.952},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.54,""expected_terminal_margin"":0,""expected_score"":5.54,""expected_delta_v"":2.216}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,3,0.03,0,signature_policy,0:0,0,0,8,0.500345,8.002502,1.72,0:0,8.002502,0:0,8.002502,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500345,""expected_score"":8.002502,""expected_delta_v"":1.72},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.3,""expected_terminal_margin"":0,""expected_score"":2.3,""expected_delta_v"":0.92},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.27,""expected_terminal_margin"":0,""expected_score"":3.27,""expected_delta_v"":1.308},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.06,""expected_terminal_margin"":0,""expected_score"":2.06,""expected_delta_v"":0.824},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.16,""expected_terminal_margin"":0,""expected_score"":6.16,""expected_delta_v"":2.464},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.02,""expected_terminal_margin"":0,""expected_score"":2.02,""expected_delta_v"":0.808},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.54,""expected_terminal_margin"":0,""expected_score"":5.54,""expected_delta_v"":2.216},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.38,""expected_terminal_margin"":0,""expected_score"":2.38,""expected_delta_v"":0.952},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.54,""expected_terminal_margin"":0,""expected_score"":5.54,""expected_delta_v"":2.216}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,4,0.04,0,signature_policy,0:0,0,0,8,0.500397,8.002502,1.724,0:0,8.002502,0:0,8.002502,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500397,""expected_score"":8.002502,""expected_delta_v"":1.724},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.29,""expected_terminal_margin"":0,""expected_score"":2.29,""expected_delta_v"":0.916},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.26,""expected_terminal_margin"":0,""expected_score"":3.26,""expected_delta_v"":1.304},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.05,""expected_terminal_margin"":0,""expected_score"":2.05,""expected_delta_v"":0.82},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.17,""expected_terminal_margin"":0,""expected_score"":6.17,""expected_delta_v"":2.468},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.01,""expected_terminal_margin"":0,""expected_score"":2.01,""expected_delta_v"":0.804},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.55,""expected_terminal_margin"":0,""expected_score"":5.55,""expected_delta_v"":2.22},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.37,""expected_terminal_margin"":0,""expected_score"":2.37,""expected_delta_v"":0.948},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.54,""expected_terminal_margin"":0,""expected_score"":5.54,""expected_delta_v"":2.216}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,5,0.05,0,signature_policy,0:0,0,0,8,0.500452,8.002502,1.728,0:0,8.002502,0:0,8.002502,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500452,""expected_score"":8.002502,""expected_delta_v"":1.728},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.29,""expected_terminal_margin"":0,""expected_score"":2.29,""expected_delta_v"":0.916},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.25,""expected_terminal_margin"":0,""expected_score"":3.25,""expected_delta_v"":1.3},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.05,""expected_terminal_margin"":0,""expected_score"":2.05,""expected_delta_v"":0.82},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.18,""expected_terminal_margin"":0,""expected_score"":6.18,""expected_delta_v"":2.472},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2.01,""expected_terminal_margin"":0,""expected_score"":2.01,""expected_delta_v"":0.804},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.56,""expected_terminal_margin"":0,""expected_score"":5.56,""expected_delta_v"":2.224},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.36,""expected_terminal_margin"":0,""expected_score"":2.36,""expected_delta_v"":0.944},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.53,""expected_terminal_margin"":0,""expected_score"":5.53,""expected_delta_v"":2.212}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,6,0.06,0,signature_policy,0:0,0,0,8,0.500508,8.002503,1.732,0:0,8.002503,0:0,8.002503,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500508,""expected_score"":8.002503,""expected_delta_v"":1.732},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.28,""expected_terminal_margin"":0,""expected_score"":2.28,""expected_delta_v"":0.912},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.24,""expected_terminal_margin"":0,""expected_score"":3.24,""expected_delta_v"":1.296},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.04,""expected_terminal_margin"":0,""expected_score"":2.04,""expected_delta_v"":0.816},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.19,""expected_terminal_margin"":0,""expected_score"":6.19,""expected_delta_v"":2.476},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2,""expected_terminal_margin"":0,""expected_score"":2,""expected_delta_v"":0.8},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.57,""expected_terminal_margin"":0,""expected_score"":5.57,""expected_delta_v"":2.228},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.36,""expected_terminal_margin"":0,""expected_score"":2.36,""expected_delta_v"":0.944},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.53,""expected_terminal_margin"":0,""expected_score"":5.53,""expected_delta_v"":2.212}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,7,0.07,0,signature_policy,0:0,0,0,8,0.500565,8.002503,1.736,0:0,8.002503,0:0,8.002503,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500565,""expected_score"":8.002503,""expected_delta_v"":1.736},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.28,""expected_terminal_margin"":0,""expected_score"":2.28,""expected_delta_v"":0.912},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.23,""expected_terminal_margin"":0,""expected_score"":3.23,""expected_delta_v"":1.292},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.04,""expected_terminal_margin"":0,""expected_score"":2.04,""expected_delta_v"":0.816},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.2,""expected_terminal_margin"":0,""expected_score"":6.2,""expected_delta_v"":2.48},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2,""expected_terminal_margin"":0,""expected_score"":2,""expected_delta_v"":0.8},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.58,""expected_terminal_margin"":0,""expected_score"":5.58,""expected_delta_v"":2.232},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.35,""expected_terminal_margin"":0,""expected_score"":2.35,""expected_delta_v"":0.94},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.53,""expected_terminal_margin"":0,""expected_score"":5.53,""expected_delta_v"":2.212}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,8,0.08,0,signature_policy,0:0,0,0,8,0.500624,8.002503,1.74,0:0,8.002503,0:0,8.002503,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500624,""expected_score"":8.002503,""expected_delta_v"":1.74},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.27,""expected_terminal_margin"":0,""expected_score"":2.27,""expected_delta_v"":0.908},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.22,""expected_terminal_margin"":0,""expected_score"":3.22,""expected_delta_v"":1.288},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.03,""expected_terminal_margin"":0,""expected_score"":2.03,""expected_delta_v"":0.812},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.21,""expected_terminal_margin"":0,""expected_score"":6.21,""expected_delta_v"":2.484},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":2,""expected_terminal_margin"":0,""expected_score"":2,""expected_delta_v"":0.8},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.59,""expected_terminal_margin"":0,""expected_score"":5.59,""expected_delta_v"":2.236},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.34,""expected_terminal_margin"":0,""expected_score"":2.34,""expected_delta_v"":0.936},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.53,""expected_terminal_margin"":0,""expected_score"":5.53,""expected_delta_v"":2.212}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,9,0.09,0,signature_policy,0:0,0,0,8,0.500685,8.002503,1.744,0:0,8.002503,0:0,8.002503,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.500685,""expected_score"":8.002503,""expected_delta_v"":1.744},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.27,""expected_terminal_margin"":0,""expected_score"":2.27,""expected_delta_v"":0.908},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":3.21,""expected_terminal_margin"":0,""expected_score"":3.21,""expected_delta_v"":1.284},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":2.03,""expected_terminal_margin"":0,""expected_score"":2.03,""expected_delta_v"":0.812},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":6.22,""expected_terminal_margin"":0,""expected_score"":6.22,""expected_delta_v"":2.488},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.99,""expected_terminal_margin"":0,""expected_score"":1.99,""expected_delta_v"":0.796},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":5.6,""expected_terminal_margin"":0,""expected_score"":5.6,""expected_delta_v"":2.24},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.34,""expected_terminal_margin"":0,""expected_score"":2.34,""expected_delta_v"":0.936},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":5.52,""expected_terminal_margin"":0,""expected_score"":5.52,""expected_delta_v"":2.208}]"
