trial_id,case_id,seed,regime,step,time,action_index,action_family,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,signature_baseline_action_key,signature_baseline_score,best_pre_guard_action_key,best_pre_guard_score,signature_advantage_threshold,fallback_guard_applied,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,0,0,0,signature_policy,0:0,0,0,8,0.498217,8.002491,2.191453,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498217,""expected_score"":8.002491,""expected_delta_v"":2.191453},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.262305,""expected_terminal_margin"":0,""expected_score"":2.262305,""expected_delta_v"":0.904922},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.883516,""expected_terminal_margin"":0,""expected_score"":2.883516,""expected_delta_v"":1.153406},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.989023,""expected_terminal_margin"":0,""expected_score"":1.989023,""expected_delta_v"":0.795609},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.569141,""expected_terminal_margin"":0,""expected_score"":4.569141,""expected_delta_v"":1.827656},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.978203,""expected_terminal_margin"":0,""expected_score"":1.978203,""expected_delta_v"":0.791281},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.175273,""expected_terminal_margin"":0,""expected_score"":6.175273,""expected_delta_v"":2.470109},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.232852,""expected_terminal_margin"":0,""expected_score"":2.232852,""expected_delta_v"":0.893141},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.990117,""expected_terminal_margin"":0,""expected_score"":4.990117,""expected_delta_v"":1.996047}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,1,0.01,0,signature_policy,0:0,0,0,8,0.498227,8.002491,2.218816,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498227,""expected_score"":8.002491,""expected_delta_v"":2.218816},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.25051,""expected_terminal_margin"":0,""expected_score"":2.25051,""expected_delta_v"":0.900204},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.850986,""expected_terminal_margin"":0,""expected_score"":2.850986,""expected_delta_v"":1.140395},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.970374,""expected_terminal_margin"":0,""expected_score"":1.970374,""expected_delta_v"":0.78815},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.560794,""expected_terminal_margin"":0,""expected_score"":4.560794,""expected_delta_v"":1.824317},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.960351,""expected_terminal_margin"":0,""expected_score"":1.960351,""expected_delta_v"":0.784141},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.141462,""expected_terminal_margin"":0,""expected_score"":6.141462,""expected_delta_v"":2.456585},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.210533,""expected_terminal_margin"":0,""expected_score"":2.210533,""expected_delta_v"":0.884213},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.970431,""expected_terminal_margin"":0,""expected_score"":4.970431,""expected_delta_v"":1.988172}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,2,0.02,0,signature_policy,0:0,0,0,8,0.498211,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498211,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.24,""expected_terminal_margin"":0,""expected_score"":2.24,""expected_delta_v"":0.896},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.84,""expected_terminal_margin"":0,""expected_score"":2.84,""expected_delta_v"":1.136},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.96,""expected_terminal_margin"":0,""expected_score"":1.96,""expected_delta_v"":0.784},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.56,""expected_terminal_margin"":0,""expected_score"":4.56,""expected_delta_v"":1.824},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.96,""expected_terminal_margin"":0,""expected_score"":1.96,""expected_delta_v"":0.784},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.2,""expected_terminal_margin"":0,""expected_score"":2.2,""expected_delta_v"":0.88},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.96,""expected_terminal_margin"":0,""expected_score"":4.96,""expected_delta_v"":1.984}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,3,0.03,0,signature_policy,0:0,0,0,8,0.498198,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498198,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.24,""expected_terminal_margin"":0,""expected_score"":2.24,""expected_delta_v"":0.896},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.83,""expected_terminal_margin"":0,""expected_score"":2.83,""expected_delta_v"":1.132},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.96,""expected_terminal_margin"":0,""expected_score"":1.96,""expected_delta_v"":0.784},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.56,""expected_terminal_margin"":0,""expected_score"":4.56,""expected_delta_v"":1.824},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.95,""expected_terminal_margin"":0,""expected_score"":1.95,""expected_delta_v"":0.78},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.19,""expected_terminal_margin"":0,""expected_score"":2.19,""expected_delta_v"":0.876},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.95,""expected_terminal_margin"":0,""expected_score"":4.95,""expected_delta_v"":1.98}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,4,0.04,0,signature_policy,0:0,0,0,8,0.498189,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498189,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.23,""expected_terminal_margin"":0,""expected_score"":2.23,""expected_delta_v"":0.892},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.82,""expected_terminal_margin"":0,""expected_score"":2.82,""expected_delta_v"":1.128},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.95,""expected_terminal_margin"":0,""expected_score"":1.95,""expected_delta_v"":0.78},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.57,""expected_terminal_margin"":0,""expected_score"":4.57,""expected_delta_v"":1.828},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.95,""expected_terminal_margin"":0,""expected_score"":1.95,""expected_delta_v"":0.78},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.19,""expected_terminal_margin"":0,""expected_score"":2.19,""expected_delta_v"":0.876},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.94,""expected_terminal_margin"":0,""expected_score"":4.94,""expected_delta_v"":1.976}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,5,0.05,0,signature_policy,0:0,0,0,8,0.498184,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498184,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.23,""expected_terminal_margin"":0,""expected_score"":2.23,""expected_delta_v"":0.892},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.81,""expected_terminal_margin"":0,""expected_score"":2.81,""expected_delta_v"":1.124},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.95,""expected_terminal_margin"":0,""expected_score"":1.95,""expected_delta_v"":0.78},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.57,""expected_terminal_margin"":0,""expected_score"":4.57,""expected_delta_v"":1.828},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.94,""expected_terminal_margin"":0,""expected_score"":1.94,""expected_delta_v"":0.776},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.18,""expected_terminal_margin"":0,""expected_score"":2.18,""expected_delta_v"":0.872},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.93,""expected_terminal_margin"":0,""expected_score"":4.93,""expected_delta_v"":1.972}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,6,0.06,0,signature_policy,0:0,0,0,8,0.498183,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498183,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.22,""expected_terminal_margin"":0,""expected_score"":2.22,""expected_delta_v"":0.888},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.8,""expected_terminal_margin"":0,""expected_score"":2.8,""expected_delta_v"":1.12},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.94,""expected_terminal_margin"":0,""expected_score"":1.94,""expected_delta_v"":0.776},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.58,""expected_terminal_margin"":0,""expected_score"":4.58,""expected_delta_v"":1.832},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.94,""expected_terminal_margin"":0,""expected_score"":1.94,""expected_delta_v"":0.776},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.17,""expected_terminal_margin"":0,""expected_score"":2.17,""expected_delta_v"":0.868},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.92,""expected_terminal_margin"":0,""expected_score"":4.92,""expected_delta_v"":1.968}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,7,0.07,0,signature_policy,0:0,0,0,8,0.498185,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498185,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.22,""expected_terminal_margin"":0,""expected_score"":2.22,""expected_delta_v"":0.888},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.79,""expected_terminal_margin"":0,""expected_score"":2.79,""expected_delta_v"":1.116},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.94,""expected_terminal_margin"":0,""expected_score"":1.94,""expected_delta_v"":0.776},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.58,""expected_terminal_margin"":0,""expected_score"":4.58,""expected_delta_v"":1.832},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.93,""expected_terminal_margin"":0,""expected_score"":1.93,""expected_delta_v"":0.772},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.17,""expected_terminal_margin"":0,""expected_score"":2.17,""expected_delta_v"":0.868},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.9,""expected_terminal_margin"":0,""expected_score"":4.9,""expected_delta_v"":1.96}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,8,0.08,0,signature_policy,0:0,0,0,8,0.498191,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498191,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.21,""expected_terminal_margin"":0,""expected_score"":2.21,""expected_delta_v"":0.884},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.78,""expected_terminal_margin"":0,""expected_score"":2.78,""expected_delta_v"":1.112},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.93,""expected_terminal_margin"":0,""expected_score"":1.93,""expected_delta_v"":0.772},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.58,""expected_terminal_margin"":0,""expected_score"":4.58,""expected_delta_v"":1.832},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.93,""expected_terminal_margin"":0,""expected_score"":1.93,""expected_delta_v"":0.772},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.16,""expected_terminal_margin"":0,""expected_score"":2.16,""expected_delta_v"":0.864},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.89,""expected_terminal_margin"":0,""expected_score"":4.89,""expected_delta_v"":1.956}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,9,0.09,0,signature_policy,0:0,0,0,8,0.498199,8.002491,2.22,0:0,8.002491,0:0,8.002491,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.498199,""expected_score"":8.002491,""expected_delta_v"":2.22},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":2.21,""expected_terminal_margin"":0,""expected_score"":2.21,""expected_delta_v"":0.884},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.77,""expected_terminal_margin"":0,""expected_score"":2.77,""expected_delta_v"":1.108},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.93,""expected_terminal_margin"":0,""expected_score"":1.93,""expected_delta_v"":0.772},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":4.59,""expected_terminal_margin"":0,""expected_score"":4.59,""expected_delta_v"":1.836},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.92,""expected_terminal_margin"":0,""expected_score"":1.92,""expected_delta_v"":0.768},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":6.14,""expected_terminal_margin"":0,""expected_score"":6.14,""expected_delta_v"":2.456},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":2.15,""expected_terminal_margin"":0,""expected_score"":2.15,""expected_delta_v"":0.86},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":4.88,""expected_terminal_margin"":0,""expected_score"":4.88,""expected_delta_v"":1.952}]"
